id,name,address,city,state,zip,phone,lat,lng,is_claimed,timezone,slug,dealer_page_url
275372,Shilpark Paint - San Diego Miramar,7630 Carroll Rd #101,San Diego,CA,92126,(858) 577-2000,32.88338965,-117.15655205,0,America/Los_Angeles,,
371749,Th\u0026h Hardwoods \u0026 Hardware,8849 Complex Dr,San Diego,CA,92123,(858) 614-1800,32.82962500,-117.13593330,0,America/Los_Angeles,,
273724,Benjamin Moore - Creative Paint,1491 Webster St,San Francisco,CA,94115,(415) 292-7982,37.78414190,-122.43178410,0,America/Los_Angeles,,
273726,Benjamin Moore - Creative Paint,1929 Ocean Ave,San Francisco,CA,94127,(415) 769-5696,37.72531480,-122.46299170,0,America/Los_Angeles,,
273728,Benjamin Moore - Creative Paint,2050 Taraval St,San Francisco,CA,94116,(415) 566-3638,37.74336664,-122.48880066,0,America/Los_Angeles,,
273734,Benjamin Moore - Creative Paint,5435 Geary Blvd,San Francisco,CA,94121,(415) 666-3380,37.78010515,-122.47788680,0,America/Los_Angeles,,
273735,Benjamin Moore - Creative Paint,600 Bryant St,San Francisco,CA,94107,(415) 777-0603,37.77945693,-122.39926563,0,America/Los_Angeles,,
88765,Center Hardware And Supply Co,3003 3rd St,San Francisco,CA,94107,(415) 861-1800,37.75161851,-122.38720052,0,America/Chicago,,
275273,House of Color,2850 24th St,San Francisco,CA,94110,(415) 647-9189,37.75303703,-122.41140086,0,America/Los_Angeles,,
371568,MacMurray Pacific Wholesale Hardware,568 7th St,San Francisco,CA,94103,(415) 552-5500,37.77328305,-122.40410680,0,America/Los_Angeles,,
273905,San Francisco Paint Source,150 Pennsylvania Ave,San Francisco,CA,94107,(415) 431-6940,37.76461790,-122.39408155,0,America/Los_Angeles,,
413222,Sherwin-Williams Paint Store,4733 Geary Blvd,San Francisco,CA,94118,(415) 751-9420,37.78047420,-122.47024975,0,America/Los_Angeles,,
413225,Sherwin-Williams Paint Store,1503 Sloat Blvd,San Francisco,CA,94132,(415) 242-2983,37.73359425,-122.48929885,0,America/Los_Angeles,,
413226,Sherwin-Williams Paint Store,565 S Van Ness Ave,San Francisco,CA,94110,(415) 767-7993,37.76428505,-122.41696135,0,America/Los_Angeles,,
273732,Benjamin Moore - Creative Paint,5415 Camden Ave,San Jose,CA,95124,(408) 266-4600,37.23976855,-121.90446590,0,America/Los_Angeles,,
274306,Benjamin Moore - South Bay Paints,1749 W San Carlos St,San Jose,CA,95128,(408) 286-3986,37.32380265,-121.92325340,0,America/Los_Angeles,,
274310,Benjamin Moore - South Bay Paints,6199 Santa Teresa Blvd,San Jose,CA,95123,(408) 622-4848,37.23662870,-121.80422690,0,America/Los_Angeles,,
476943,Dunn-Edwards Paints,690 N Winchester Blvd,San Jose,CA,95128,(408) 244-7692,37.32837100,-121.94987000,0,America/Los_Angeles,,
371447,Fasteners Inc Tool Outlet,2897 Monterey Rd,San Jose,CA,95111,(408) 440-4746,37.29109295,-121.84956415,0,America/Los_Angeles,,
476953,Sherwin-Williams Paint Store,2606 Alum Rock Ave,San Jose,CA,95116,(408) 259-1764,37.36121315,-121.83700905,0,America/Los_Angeles,,
336376,Ganahl Lumber,25865 Stonehill Dr,San Juan Capistrano,CA,92675,(949) 496-5765,33.46326341,-117.67282024,0,America/Los_Angeles,,
273722,Benjamin Moore - Creative Paint,1120 Davis St,San Leandro,CA,94577,(510) 567-3270,37.72202655,-122.16774550,0,America/Los_Angeles,,
408785,Fasteners Inc Tool Outlet,534 Lewelling Blvd,San Leandro,CA,94579,(510) 777-6050,37.68594205,-122.13379020,0,America/Los_Angeles,,
390639,Sherwin-Williams Paint Store,15820 Hesperian Blvd,San Lorenzo,CA,94580,(510) 420-8740,37.68278745,-122.12754885,0,America/Los_Angeles,,
371492,Hayward Lumber,236 Higuera St,San Luis Obispo,CA,93401,(805) 543-0825,35.27086210,-120.67061695,0,America/Los_Angeles,,
386096,Sherwin-Williams Paint Store,3281 S Higuera St,San Luis Obispo,CA,93401,(805) 543-3800,35.25578085,-120.66817545,0,America/Los_Angeles,,
408793,Sherwin-Williams Paint Store,603 S Gaffey St,San Pedro,CA,90731,(310) 521-9410,33.73863690,-118.29260460,0,America/Los_Angeles,,
371472,Golden State Lumber,1100 Andersen Dr,San Rafael,CA,94901,(415) 454-2532,37.95306775,-122.50184100,0,America/Los_Angeles,,
45707,Jackson's Hardware,62 Woodland Ave,San Rafael,CA,94901,(415) 454-3740,37.96337975,-122.51801810,1,America/Los_Angeles,,
275411,Marin Color Service,770 Second St,San Rafael,CA,94901,(415) 453-4065,37.97093825,-122.52366385,0,America/Los_Angeles,,
390641,Sherwin-Williams Paint Store,444 Du Bois St,San Rafael,CA,94901,(415) 485-6739,37.96386105,-122.51653245,0,America/Los_Angeles,,
273763,Fisk Paints and Stains and Coatings,465C Olympia Ave,Sand City,CA,93955,(831) 747-2410,36.61027185,-121.85345340,0,America/Los_Angeles,,
371330,Austin Hardwoods \u0026 Hardware,610 N Santiago St,Santa Ana,CA,92701,(714) 953-4000,33.75040655,-117.85748740,0,America/Los_Angeles,,
386098,Sherwin-Williams Paint Store,1958 E Edinger Ave,Santa Ana,CA,92705,(714) 258-2628,33.72645260,-117.83810475,0,America/Los_Angeles,,
371359,Buena Tool Company,433 Laguna St,Santa Barbara,CA,93101,(805) 963-3885,34.42092810,-119.69020665,0,America/Los_Angeles,,
476940,Conejo Hardwoods,824 E Haley St,Santa Barbara,CA,93103,(805) 257-2577,34.42588050,-119.68548970,0,America/Los_Angeles,,
386099,Sherwin-Williams Paint Store,617 Chapala St,Santa Barbara,CA,93101,(805) 962-0051,34.41676185,-119.69883515,0,America/Los_Angeles,,
311649,"Central City Tool Supply, Inc.",2230 S. Depot St. Unit C,Santa Maria,CA,93455,(805) 614-9111,34.91955265,-120.44330155,0,America/Los_Angeles,,
386100,Sherwin-Williams Paint Store,2049A S Broadway,Santa Maria,CA,93454,(805) 922-8383,34.92257835,-120.43644055,0,America/Los_Angeles,,
371580,Mead Clark Lumber Co Inc,2667 Dowd Dr,Santa Rosa,CA,95407,(707) 576-3333,38.41280610,-122.72017800,0,America/Los_Angeles,,
390642,Sherwin-Williams Commercial Paint Store,3310 Airway Dr A,Santa Rosa,CA,95403,(707) 575-7776,38.47508760,-122.73779860,0,America/Los_Angeles,,
274302,Sonoma Paint Center,225 W College Ave,Santa Rosa,CA,95401,(707) 545-7984,38.44639590,-122.73003887,0,America/Los_Angeles,,
196297,True Value Hardware,115 Lystra Ct,Santa Rosa,CA,95403,(707) 545-8380,38.51078810,-122.76374450,0,America/Chicago,,
274114,King's Paint \u0026 Paper,5276 B Scotts Valley Dr,Scotts Valley,CA,95066,(831) 438-1772,37.05732440,-122.01056395,0,America/Los_Angeles,,
291991,Scarborough Lumber \u0026 Bldg Supply,20 El Pueblo Rd,Scotts Valley,CA,95066,(831) 438-0331,37.05345182,-122.01189004,0,America/Los_Angeles,,
454712,Sherwin Williams - Seaside,1121 Military Ave,Seaside,CA,93955,(831) 899-9901,36.62162500,-121.84009000,0,America/Los_Angeles,,
408789,Sherwin-Williams Paint Store,3200 E Los Angeles Ave UNIT 15,Simi Valley,CA,93065,(805) 527-5966,34.27105940,-118.73426170,0,America/Los_Angeles,,
386121,Sherwin-Williams Paint Store,18506 CA-12,Sonoma,CA,95476,(707) 934-6490,38.30923525,-122.47946925,0,America/Los_Angeles,,
274300,Sonoma Paint Center,815 W Napa St,Sonoma,CA,95476,(707) 996-6756,38.29317295,-122.47379340,0,America/Los_Angeles,,
365305,San Lorenzo Lumber and Home Centers,2435 41st Ave,Soquel,CA,95073,(831) 475-6100,36.98337115,-121.96542200,0,America/Los_Angeles,,
275279,House of Color South San Francisco,501 Airport Blvd,South San Francisco,CA,94080,(650) 588-7412,37.65674865,-122.40716230,0,America/Los_Angeles,,
371567,MacBeath Hardwood,2648 Teepee Dr,Stockton,CA,95205,(209) 490-5051,37.98722955,-121.25165145,0,America/Los_Angeles,,
439238,Sherwin-Williams Paint Store,3304 E Hammer Ln,Stockton,CA,95212,(209) 478-1014,38.02057050,-121.27358725,0,America/Los_Angeles,,
273676,California Paint Company,195 W El Camino Real,Sunnyvale,CA,94087,(408) 736-5529,37.36885104,-122.03457923,0,America/Los_Angeles,,
383678,Benjamin Moore Paint Garden,27364 Jefferson Ave,Temecula,CA,92590,(951) 296-6464,33.52197695,-117.16565600,0,America/Los_Angeles,,
371518,Hudson \u0026 West Moulding and Doors,41731 Enterprise Cir S,Temecula,CA,92590,(951) 428-4081,33.51777750,-117.16718640,0,America/Los_Angeles,,
371462,Ganahl Lumber,2600 Del Amo Blvd,Torrance,CA,90503,(424) 350-3000,33.84667905,-118.33321680,0,America/Los_Angeles,,
371519,"Hudson \u0026 West - Woodworking, Hardware \u0026 Tool Store",1865 Del Amo Blvd,Torrance,CA,90501,(310) 533-4000,33.84710390,-118.31193490,0,America/Los_Angeles,,
422479,Sherwin-Williams Paint Store,1731 Crenshaw Blvd,Torrance,CA,90501,(310) 320-4973,33.83024965,-118.32899595,0,America/Los_Angeles,,
273945,Truckee Paint Mart,10929 Industrial Way UNIT 102,Truckee,CA,96161,(530) 587-7285,39.33786860,-120.18293600,0,America/Los_Angeles,,
476944,Dunn-Edwards Paints,6315 Sepulveda Blvd,Van Nuys,CA,91411,(818) 902-1908,34.18518215,-118.46678210,0,America/Los_Angeles,,
386153,Sherwin-Williams Paint Store,4250 E Main St,Ventura,CA,93003,(805) 650-5240,34.26201760,-119.23462320,0,America/Los_Angeles,,
272675,Colorama Altura Paints Vista,603 S Santa Fe Ave,Vista,CA,92083,(760) 724-3600,33.19601000,-117.23865675,0,America/Los_Angeles,,
422480,Sherwin-Williams Commercial Paint Store,1919 W Vista Way,Vista,CA,92083,(760) 941-0799,33.18725465,-117.28275890,0,America/Los_Angeles,,
371764,Toolmarts,2117 Industrial Ct,Vista,CA,92081,(760) 480-1444,33.16925040,-117.22072495,0,America/Los_Angeles,,
454714,Sherwin Williams - Dallas,2700 N Main St,Walnut Creek,CA,94597,(925) 464-4964,37.92169900,-122.06371600,0,America/Los_Angeles,,
454720,Golden State Paint - Watsonville,1405 Freedom Blvd,Watsonville,CA,95076,(831) 228-1436,36.92675300,-121.76590800,0,America/Los_Angeles,,
371402,Conejo Hardwoods,31275 La Baya Dr,Westlake Village,CA,91362,(818) 889-0487,34.15653685,-118.80514770,0,America/Los_Angeles,,
385786,Sherwin-Williams Paint Store,304 Aspen Airport Business Center U,Aspen,CO,81611,(970) 920-9952,39.21942105,-106.86089060,0,America/Denver,,
273533,The Paint Bucket,40690 US-6,Avon,CO,81620,(970) 949-4695,39.62212895,-106.48119825,0,America/Denver,,
273515,Guiry's,2404 Pearl St,Boulder,CO,80302,(303) 444-3800,40.02093515,-105.26386780,0,America/Denver,,
273549,Guiry's - Diamond Vogel Paint Store,3295 Walnut St,Boulder,CO,80301,(303) 442-7452,40.02049030,-105.25009550,0,America/Denver,,
14888,McGuckin Hardware,2525 Arapahoe Ave,Boulder,CO,80302,(303) 443-1822,40.01536556,-105.26171725,1,America/Denver,,
462686,Sherwin-Williams Paint Store,3550 Arapahoe Ave Ste 3,Boulder,CO,80303,(303) 442-5186,40.01403400,-105.24846370,0,America/Denver,,
462687,Sherwin-Williams Paint Store,1555 E Bridge St Ste A,Brighton,CO,80601,(303) 654-1699,39.98719569,-104.81432740,0,America/Denver,,
371360,Builders FirstSource,2031 Nieslanik Ave,Carbondale,CO,81623,(970) 945-5464,39.40503600,-107.22274900,0,America/Denver,,
273445,Guiry's,8262 S University Blvd,Centennial,CO,80122,(303) 770-2572,39.56707185,-104.95964760,0,America/Denver,,
128644,The Big Tool Box and Highlands Garden Center,8080 S Holly St,Centennial,CO,80122,(303) 779-8822,39.57164835,-104.92221719,1,America/Denver,,
371800,Woodcraft of Denver,6770 S Peoria St,Centennial,CO,80112,(303) 290-0007,39.63583800,-104.89666010,0,America/Denver,,
273499,Guiry's,3141 W Colorado Ave,Colorado Springs,CO,80904,(719) 309-6391,38.85391020,-104.87402330,0,America/Denver,,
371796,Woodcraft of Colorado Springs,4438 Austin Bluffs Pkwy,Colorado Springs,CO,80918,(719) 266-9889,38.89667165,-104.74954860,0,America/Denver,,
273526,Bergen Park Paint At Conifer,25797 Conifer Rd,Conifer,CO,80433,(303) 816-4411,39.54333025,-105.29438280,0,America/Denver,,
371318,Alpine Lumber Company,402 Belleview,Crested Butte,CO,81224,(970) 349-7523,38.86677550,-106.98370805,0,America/Denver,,
371312,Advanced Hardware Supply,11475 E 53rd Ave Ste 100,Denver,CO,80239,(720) 464-0050,39.79470935,-104.85539765,0,America/Denver,,
371331,Austin Hardwoods of Denver,975 W Mississippi Ave,Denver,CO,80223,(303) 733-1292,39.69695000,-104.99847400,0,America/Denver,,
273438,Guiry's,5475 Leetsdale Dr,Denver,CO,80246,(303) 757-5435,39.70794435,-104.92378620,0,America/Denver,,
273475,Guiry's,2121 S Colorado Blvd,Denver,CO,80222,(303) 758-8244,39.67703550,-104.94130470,0,America/Denver,,
273481,Guiry's,2245 Market St,Denver,CO,80205,(303) 292-0444,39.75636660,-104.99044795,0,America/Denver,,
371624,Palo Duro Hardwoods Inc.,12875 E 42nd Ave #1,Denver,CO,80239,(303) 375-0280,39.77506225,-104.84084620,0,America/Denver,,
371686,Rockler Woodworking and Hardware,2553 S Colorado Blvd Unit 108,Denver,CO,80222,(303) 782-0588,39.67034705,-104.94132565,1,America/Denver,,
462688,Sherwin-Williams Paint Store,5225 Leetsdale Dr,Denver,CO,80246,(303) 321-2519,39.70847845,-104.92672375,0,America/Denver,,
220010,Alpine Lumber Company,63 Valle Escondido Dr,Durango,CO,81303,(970) 385-1855,37.22686099,-107.80617663,0,America/Chicago,,
123655,Alpine Lumber Company,111 Chambers Ave,Eagle,CO,81631,(970) 328-6306,39.65836498,-106.82521750,0,America/Denver,,
273552,The Paint Bucket,212 Chambers Ave #4815,Eagle,CO,81631,(970) 328-4695,39.65774331,-106.82582208,0,America/Denver,,
462700,Sherwin-Williams Paint Store,2325 CO-7,Erie,CO,80516,(303) 665-7510,40.00074050,-105.01481855,0,America/Denver,,
273518,Guiry's - Diamond Vogel Paint Store,3313 35th Ave Unit A,Evans,CO,80620,(970) 339-9300,40.38365875,-104.73561810,0,America/Denver,,
273545,"Bergen Park Paint \u0026 Decorating, Ltd.",1240 Bergen Pkwy,Evergreen,CO,80439,(303) 674-1605,39.69165930,-105.35751260,0,America/Denver,,
462699,Sherwin-Williams Paint Store,1002 Swede Gulch Rd Ste 100,Evergreen,CO,80439,(303) 526-0628,39.70017310,-105.32543280,0,America/Denver,,
273471,Guiry's,118 W Troutman Pkwy,Fort Collins,CO,80525,(970) 449-4764,40.52982190,-105.07874090,0,America/Denver,,
371725,Sears Trostel Lumber \u0026 Millwork,1500 Riverside Ave,Fort Collins,CO,80524,(970) 482-1928,40.57321100,-105.04791390,0,America/Denver,,
462696,Sherwin-Williams Commercial Paint Store,8101 SW Frontage Rd Ste 200,Fort Collins,CO,80528,(970) 226-1346,40.47161430,-104.99283030,0,America/Denver,,
462697,Sherwin-Williams Paint Store,2712 S College Ave,Fort Collins,CO,80525,(970) 226-0116,40.55001700,-105.07645365,0,America/Denver,,
462695,Sherwin-Williams Paint Store,810 W Platte Ave,Fort Morgan,CO,80701,(970) 867-5950,40.25353680,-103.81259895,0,America/Denver,,
462694,Sherwin-Williams Paint Store,699 10 Mile Dr Ste 10 and 11,Frisco,CO,80443,(970) 668-3131,39.57366996,-106.09637314,0,America/Denver,,
385894,Sherwin-Williams Paint Store,3228 S Glen Ave Apt B,Glenwood Springs,CO,81601,(970) 945-0707,39.51803345,-107.31814400,0,America/Denver,,
371776,West Slope Saw \u0026 Tool Sharpening,1250 N 3rd St,Grand Junction,CO,81501,(970) 241-0640,39.07880030,-108.56745355,0,America/Denver,,
462693,Sherwin-Williams Paint Store,2904 W 10th St,Greeley,CO,80634,(970) 353-0947,40.42217475,-104.72686620,0,America/Denver,,
371319,Alpine Lumber Company,401 W Tomichi Ave,Gunnison,CO,81230,(970) 641-1220,38.54406785,-106.93111635,0,America/Denver,,
462692,Sherwin-Williams Paint Store,4870 Larimer Pkwy,Johnstown,CO,80534,(970) 667-1119,40.40655975,-104.97753715,0,America/Denver,,
462691,Sherwin-Williams Paint Store,8996 W Bowles Ave Ste N\u0026O,Littleton,CO,80123,(303) 932-0223,39.60809020,-105.09763695,0,America/Denver,,
273510,Guiry's - Diamond Vogel Paint Store,300 2nd Ave,Longmont,CO,80501,(303) 776-0622,40.16221465,-105.09853685,0,America/Denver,,
462690,Sherwin-Williams Paint Store,1197 Ken Pratt Blvd,Longmont,CO,80501,(303) 776-7037,40.15182135,-105.11143685,0,America/Denver,,
462698,Sherwin-Williams Paint Store,6075 Firestone Blvd,Longmont,CO,80504,(303) 772-1777,40.16094658,-104.94323041,0,America/Denver,,
371547,Juniper Paints - Benjamin Moore Paint Store,1335 E South Boulder Rd Suite A,Louisville,CO,80027,(303) 604-6004,39.98728790,-105.12512745,0,America/Denver,,
506051,Guiry's Color Source - Loveland,712 E Eisenhower Blvd,Loveland,CO,80537,(970) 593-6320,40.41611560,-105.07220954,0,America/Denver,,
462689,Sherwin-Williams Paint Store,2033 W Eisenhower Blvd,Loveland,CO,80537,(970) 667-6800,40.40758365,-105.10593615,0,America/Denver,,
371815,Woodcraft of Loveland,3718 Draft Horse Dr,Loveland,CO,80538,(970) 292-5940,40.43137550,-104.98405500,0,America/Denver,,
290485,Big Tool Box and Highlands Garden Center - Parker,19850 Cockriel Dr,Parker,CO,80134,(303) 779-8822,39.49015605,-104.75829810,1,America/Denver,,
273468,Guiry's,16534 Keystone Blvd,Parker,CO,80134,(303) 805-4714,39.53305735,-104.79487515,0,America/Denver,,
371320,Alpine Lumber Company,240 S Adams Ave,Silverthorne,CO,80498,(970) 485-7020,39.62513650,-106.06865350,0,America/Denver,,
371321,Alpine Lumber Company,1090 Pine Grove Rd.,Steamboat Springs,CO,80487,(970) 879-5550,40.46600240,-106.82892040,0,America/Denver,,
123656,Alpine Lumber Company,140 Society Dr,Telluride,CO,81435,(970) 728-4388,37.94662171,-107.87417674,0,America/Denver,,
462701,Sherwin-Williams Paint Store,40800 US-6 #1,Vail,CO,81657,(970) 845-0686,39.64332430,-106.37808010,0,America/Denver,,
273441,Guiry's,6735 W 88th Ave,Westminster,CO,80031,(303) 412-6522,39.85693830,-105.07233255,0,America/Denver,,
273452,"Maher's Paint \u0026 Wallpaper, LLC",369 W Main St,Avon,CT,06001,(860) 678-1200,41.81478235,-72.86288525,0,America/New_York,,
273343,Ring's End,9 Taylor Ave,Bethel,CT,06801,(203) 797-1212,41.36930354,-73.41554052,0,America/New_York,,
122002,"Ring's End, Inc.",25 E Industrial Rd,Branford,CT,06405,(203) 488-3551,41.29751677,-72.75401119,0,America/New_York,,
385814,Sherwin-Williams Paint Store,2 Liesl Ln,Branford,CT,06405,(203) 488-1236,41.28246410,-72.82158780,0,America/New_York,,
309873,Northeast Building Supply - Bridgeport,1452 Barnum Ave,Bridgeport,CT,06610,(203) 366-4757,41.18655905,-73.16286535,0,America/New_York,,
390487,Sherwin-Williams Paint Store,46 Glenwood Ave,Bridgeport,CT,06610,(203) 384-8862,41.20345610,-73.18783870,0,America/New_York,,
385819,Sherwin-Williams Paint Store,1197 Farmington Ave Ste 1,Bristol,CT,06010,(860) 589-8804,41.69783650,-72.90408410,0,America/New_York,,
390489,Sherwin-Williams Paint Store,2 Federal Rd,Brookfield,CT,06804,(203) 775-5936,41.43078810,-73.41588380,0,America/New_York,,
183583,C A Lindell True Value Hdw \u0026 Lumber,59 Church St,Canaan,CT,06018,(860) 824-5443,42.02646886,-73.33261201,1,America/New_York,,
385849,Sherwin-Williams Paint Store,50 Berlin Rd Ste 1,Cromwell,CT,06416,(860) 635-1848,41.60248220,-72.68755345,0,America/New_York,,
273333,Ring's End,59-67 Federal Rd,Danbury,CT,06811,(203) 559-3111,41.42030150,-73.41917625,0,America/New_York,,
371654,Ring's End,181 West Ave,Darien,CT,06820,(203) 655-2525,41.07322120,-73.48466835,0,America/New_York,,
371425,Duo-Fast Northeast,22 Tolland St,East Hartford,CT,06108,(860) 289-6861,41.77496568,-72.64530357,0,America/New_York,,
390525,Sherwin-Williams Paint Store,85 Freshwater Blvd Ste 2,Enfield,CT,06082,(860) 745-2459,41.99138185,-72.57620915,0,America/New_York,,
273542,Ring's End,1139 Post Rd,Fairfield,CT,06824,(203) 256-9550,41.14402860,-73.25315565,0,America/New_York,,
385874,Sherwin-Williams Paint Store,695 Post Rd,Fairfield,CT,06824,(203) 255-3523,41.14758105,-73.24679445,0,America/New_York,,
454711,New England Pine Timber Co.,563 Salmon Brook St.,Granby,CT,06035,(203) 249-9429,41.99308865,-72.79895335,0,America/New_York,,
273538,Mc Dermott Paint \u0026 Wallpaper,35 Spring St,Greenwich,CT,06830,(203) 622-0699,41.01982760,-73.63596360,0,America/New_York,,
390543,Sherwin-Williams Paint Store,750 Long Hill Rd,Groton,CT,06340,(860) 445-1011,41.34878150,-72.05334250,0,America/New_York,,
385906,Sherwin-Williams Paint Store,2100 Dixwell Ave,Hamden,CT,06514,(203) 281-4988,41.36957625,-72.92053409,0,America/New_York,,
89117,Herrington's,11 Farnam Rd,Lakeville,CT,06039,(860) 435-2561,41.96313688,-73.43889120,0,America/Chicago,,
122000,Ring's End Inc.,85 Bradley Rd,Madison,CT,06443,(203) 245-0414,41.28288676,-72.59779119,0,America/New_York,,
371817,Woodcraft of Manchester,249 Spencer St,Manchester,CT,06040,(860) 647-0303,41.76717740,-72.57174800,0,America/New_York,,
123839,Ace Home Center - Mystic,9 Hendel Dr,Mystic,CT,06355,(860) 536-9601,41.37667792,-71.95911790,1,America/New_York,,
273519,MYSTIC PAINT \u0026 DECORATING,50 Williams Ave,Mystic,CT,06355,(860) 572-7031,41.34859825,-71.95731880,0,America/New_York,,
476945,H.J. Bushka \u0026 Sons Lumber \u0026 Millwork,25 Great Hill Rd,Naugatuck,CT,06770,(203) 723-1700,41.50820260,-73.01930515,0,America/New_York,,
91168,Northeast Building \u0026 Home- New Canaan,21 Grove St,New Canaan,CT,06840,(203) 966-2673,41.14428900,-73.50010000,1,America/New_York,,
273331,Ring's End,308 S Frontage Rd,New London,CT,06320,(860) 439-0155,41.36829986,-72.11797451,0,America/New_York,,
273493,Ring's End,140 Danbury Rd,New Milford,CT,06776,(860) 355-5566,41.55402510,-73.41860575,0,America/New_York,,
